Airport,Destination_Region,Month,Passengers
ELV,Domestic,11,11.0
ELV,Domestic,12,4.0
EMA,International,1,0.0
EMA,International,2,0.0
EMA,International,3,0.0
EMA,International,4,0.0
EMA,International,5,497.0
EMA,International,6,1022.0
EMA,International,7,162.0
EMA,International,8,1187.0
EMA,International,9,1174.0
EMA,International,10,1030.0
EMA,International,11,549.0
EMA,International,12,0.0
EMK,Domestic,1,825.0
EMK,Domestic,2,894.0
EMK,Domestic,3,785.0
EMK,Domestic,4,829.0
EMK,Domestic,5,939.0
EMK,Domestic,6,848.0
EMK,Domestic,7,756.0
EMK,Domestic,8,814.0
EMK,Domestic,9,748.0
EMK,Domestic,10,827.0
EMK,Domestic,11,751.0
EMK,Domestic,12,770.0
ENA,Domestic,1,6594.0
ENA,Domestic,2,5782.0
ENA,Domestic,3,7223.0
ENA,Domestic,4,6939.0
ENA,Domestic,5,7971.0
ENA,Domestic,6,8691.0
ENA,Domestic,7,11182.0
ENA,Domestic,8,8630.0
ENA,Domestic,9,6466.0
ENA,Domestic,10,6578.0
ENA,Domestic,11,6407.0
ENA,Domestic,12,7038.0
ENN,Domestic,2,6.0
ENN,Domestic,5,58.0
ENN,Domestic,6,106.0
ENN,Domestic,7,49.0
ENN,Domestic,8,11.0
ENV,Domestic,1,4334.0
ENV,Domestic,2,3815.0
ENV,Domestic,3,4971.0
ENV,Domestic,4,3854.0
ENV,Domestic,5,4505.0
ENV,Domestic,6,3073.0
ENV,Domestic,7,4382.0
ENV,Domestic,11,3984.0
ENW,Domestic,6,8.0
ENW,Domestic,7,3.0
ENW,Domestic,8,4.0
ENW,Domestic,9,5.0
ERF,International,7,1.0
ERI,Domestic,1,6084.0
ERI,Domestic,2,6312.0
ERI,Domestic,3,7245.0
ERI,Domestic,4,7929.0
ERI,Domestic,5,8534.0
ERI,Domestic,6,8031.0
ERI,Domestic,7,8013.0
ERI,Domestic,8,9084.0
ERI,Domestic,9,8095.0
ERI,Domestic,10,8748.0
ERI,Domestic,11,8195.0
ERI,Domestic,12,7931.0
ERV,Domestic,2,2.0
ESB,International,2,4.0
ESC,Domestic,1,1024.0
ESC,Domestic,2,1204.0
ESC,Domestic,3,1441.0
ESC,Domestic,4,1365.0
ESC,Domestic,5,1725.0
ESC,Domestic,6,1524.0
ESC,Domestic,7,1574.0
ESC,Domestic,8,1716.0
ESC,Domestic,9,1542.0
ESC,Domestic,10,1522.0
ESC,Domestic,11,1540.0
ESC,Domestic,12,1640.0
ESD,Domestic,1,322.0
ESD,Domestic,2,392.0
ESD,Domestic,3,489.0
ESD,Domestic,4,529.0
ESD,Domestic,5,627.0
ESD,Domestic,6,738.0
ESD,Domestic,7,819.0
ESD,Domestic,8,1119.0
ESD,Domestic,9,684.0
ESD,Domestic,10,580.0
ESD,Domestic,11,355.0
ESD,Domestic,12,332.0
ESE,International,11,4.0
ESF,Domestic,4,16.0
ESN,Domestic,3,6.0
ESN,Domestic,4,10.0
ESN,Domestic,5,6.0
ESN,Domestic,6,2.0
ETZ,International,12,4.0
EUG,Domestic,1,39146.0
EUG,Domestic,2,37884.0
EUG,Domestic,3,45818.0
EUG,Domestic,4,47116.0
EUG,Domestic,5,48574.0
EUG,Domestic,6,53044.0
EUG,Domestic,7,53838.0
EUG,Domestic,8,53654.0
EUG,Domestic,9,46838.0
EUG,Domestic,10,46407.0
EUG,Domestic,11,47471.0
EUG,Domestic,12,44206.0
EVV,Domestic,1,14929.0
EVV,Domestic,2,14907.0
EVV,Domestic,3,18297.0
EVV,Domestic,4,18880.0
EVV,Domestic,5,19872.0
EVV,Domestic,6,21490.0
EVV,Domestic,7,22318.0
EVV,Domestic,8,20157.0
EVV,Domestic,9,18393.0
EVV,Domestic,10,21769.0
EVV,Domestic,11,19368.0
EVV,Domestic,12,18488.0
EWB,Domestic,1,348.0
EWB,Domestic,2,317.0
EWB,Domestic,3,415.0
EWB,Domestic,4,544.0
EWB,Domestic,5,788.0
EWB,Domestic,6,862.0
EWB,Domestic,7,1106.0
EWB,Domestic,8,1177.0
EWB,Domestic,9,906.0
EWB,Domestic,10,630.0
EWB,Domestic,11,316.0
EWB,Domestic,12,242.0
EWN,Domestic,1,7840.0
EWN,Domestic,2,7426.0
EWN,Domestic,3,8891.0
EWN,Domestic,4,9001.0
EWN,Domestic,5,9777.0
EWN,Domestic,6,9781.0
EWN,Domestic,7,11065.0
EWN,Domestic,8,10846.0
EWN,Domestic,9,6865.0
EWN,Domestic,10,9652.0
EWN,Domestic,11,9920.0
EWN,Domestic,12,8615.0
EWR,Domestic,1,1640641.0
EWR,Domestic,2,1551348.0
EWR,Domestic,3,1893854.0
EWR,Domestic,4,2005510.0
EWR,Domestic,5,2082770.0
EWR,Domestic,6,2102549.0
EWR,Domestic,7,2221242.0
EWR,Domestic,8,2178601.0
EWR,Domestic,9,1882476.0
EWR,Domestic,10,1996121.0
EWR,Domestic,11,1879967.0
EWR,Domestic,12,1901002.0
EXI,Domestic,1,3.0
EXI,Domestic,2,1.0
EXI,Domestic,3,3.0
EXI,Domestic,4,8.0
EXI,Domestic,5,21.0
EXI,Domestic,6,77.0
EXI,Domestic,7,95.0
EXI,Domestic,8,14.0
EXI,Domestic,9,3.0
EXI,Domestic,10,5.0
EXI,Domestic,11,5.0
EXI,Domestic,12,5.0
EYW,Domestic,1,35534.0
EYW,Domestic,2,39420.0
EYW,Domestic,3,46952.0
EYW,Domestic,4,41793.0
EYW,Domestic,5,36297.0
EYW,Domestic,6,34396.0
EYW,Domestic,7,34696.0
EYW,Domestic,8,30852.0
EYW,Domestic,9,25207.0
EYW,Domestic,10,31543.0
EYW,Domestic,11,32955.0
EYW,Domestic,12,42099.0
EZE,International,1,78881.0
EZE,International,2,81605.0
EZE,International,3,85061.0
EZE,International,4,71982.0
EZE,International,5,79574.0
EZE,International,6,72530.0
EZE,International,7,69897.0
EZE,International,8,69672.0
EZE,International,9,65616.0
EZE,International,10,68237.0
EZE,International,11,65525.0
EZE,International,12,72901.0
F70,Domestic,5,7.0
F70,Domestic,11,0.0
FAB,International,1,11.0
FAB,International,2,10.0
FAB,International,3,13.0
FAB,International,4,10.0
FAB,International,5,43.0
FAB,International,6,30.0
FAB,International,7,10.0
FAB,International,8,31.0
FAB,International,9,6.0
FAB,International,10,31.0
FAB,International,11,16.0
FAB,International,12,12.0
FAI,Domestic,1,40879.0
FAI,Domestic,2,39160.0
FAI,Domestic,3,47435.0
FAI,Domestic,4,36820.0
FAI,Domestic,5,52194.0
FAI,Domestic,6,62400.0
FAI,Domestic,7,64532.0
FAI,Domestic,8,66839.0
FAI,Domestic,9,43429.0
FAI,Domestic,10,40847.0
FAI,Domestic,11,41760.0
FAI,Domestic,12,41859.0
FAO,International,5,4.0
FAO,International,12,6.0
FAQ,Domestic,1,192.0
FAQ,Domestic,2,136.0
FAQ,Domestic,3,242.0
FAQ,Domestic,4,241.0
FAQ,Domestic,5,244.0
FAQ,Domestic,6,228.0
FAQ,Domestic,7,237.0
FAQ,Domestic,8,155.0
FAQ,Domestic,9,199.0
FAQ,Domestic,10,172.0
FAQ,Domestic,11,199.0
FAQ,Domestic,12,155.0
FAR,Domestic,1,33927.0
FAR,Domestic,2,36145.0
FAR,Domestic,3,42006.0
FAR,Domestic,4,36412.0
FAR,Domestic,5,34163.0
FAR,Domestic,6,37023.0
FAR,Domestic,7,41174.0
FAR,Domestic,8,36763.0
FAR,Domestic,9,30010.0
FAR,Domestic,10,35690.0
FAR,Domestic,11,34968.0
FAR,Domestic,12,35691.0
FAT,Domestic,1,62082.0
FAT,Domestic,2,53812.0
FAT,Domestic,3,64573.0
FAT,Domestic,4,67737.0
FAT,Domestic,5,75278.0
FAT,Domestic,6,78101.0
FAT,Domestic,7,86231.0
FAT,Domestic,8,78149.0
FAT,Domestic,9,69238.0
FAT,Domestic,10,74407.0
FAT,Domestic,11,70852.0
FAT,Domestic,12,70018.0
FAY,Domestic,1,17123.0
FAY,Domestic,2,16918.0
FAY,Domestic,3,18293.0
FAY,Domestic,4,18830.0
FAY,Domestic,5,21226.0
FAY,Domestic,6,19734.0
FAY,Domestic,7,21905.0
FAY,Domestic,8,22097.0
FAY,Domestic,9,16329.0
FAY,Domestic,10,21410.0
FAY,Domestic,11,21182.0
FAY,Domestic,12,19263.0
FBK,Domestic,4,0.0
FBK,Domestic,5,11.0
FBK,Domestic,6,63.0
FBK,Domestic,7,0.0
FBK,Domestic,8,107.0
FBS,Domestic,1,0.0
FBS,Domestic,2,5.0
FBS,Domestic,3,4.0
FBS,Domestic,4,13.0
FBS,Domestic,5,19.0
FBS,Domestic,6,3.0
FBS,Domestic,7,64.0
FBS,Domestic,8,4.0
FBS,Domestic,9,28.0
FBS,Domestic,11,10.0
FBS,Domestic,12,4.0
FCA,Domestic,1,16492.0
FCA,Domestic,2,17180.0
FCA,Domestic,3,19341.0
FCA,Domestic,4,16518.0
FCA,Domestic,5,21183.0
FCA,Domestic,6,36147.0
FCA,Domestic,7,48946.0
FCA,Domestic,8,44322.0
FCA,Domestic,9,28166.0
FCA,Domestic,10,18930.0
FCA,Domestic,11,16407.0
FCA,Domestic,12,21500.0
FCM,Domestic,2,13.0
FCM,Domestic,5,1.0
FCM,Domestic,8,2.0
FCO,International,1,41979.0
FCO,International,2,38005.0
FCO,International,3,75548.0
FCO,International,4,110156.0
FCO,International,5,142826.0
FCO,International,6,154483.0
FCO,International,7,146771.0
FCO,International,8,149126.0
FCO,International,9,140154.0
FCO,International,10,112907.0
FCO,International,11,56401.0
FCO,International,12,58708.0
FDF,International,1,5021.0
FDF,International,2,5531.0
FDF,International,3,4801.0
FDF,International,4,547.0
FDF,International,5,691.0
FDF,International,6,567.0
FDF,International,7,1558.0
FDF,International,8,1421.0
FDF,International,9,535.0
FDF,International,10,681.0
FDF,International,11,6153.0
FDF,International,12,7280.0
FDK,Domestic,6,4.0
FDK,Domestic,12,1.0
FDY,Domestic,8,3.0
FDY,Domestic,9,0.0
FDY,Domestic,10,7.0
FFL,Domestic,7,4.0
FFO,Domestic,1,73.0
FFO,Domestic,7,0.0
FFO,Domestic,9,66.0
FFO,Domestic,12,90.0
FGI,International,1,2876.0
FGI,International,2,2128.0
FGI,International,3,2809.0
FGI,International,4,3436.0
FGI,International,5,4048.0
FGI,International,6,4708.0
FGI,International,7,5071.0
FGI,International,8,4145.0
FGI,International,9,3460.0
FGI,International,10,3272.0
FGI,International,11,3589.0
FGI,International,12,6216.0
FID,Domestic,2,2.0
FID,Domestic,5,8.0
FID,Domestic,6,98.0
FID,Domestic,7,9.0
FID,Domestic,8,10.0
FID,Domestic,9,18.0
FID,Domestic,10,31.0
FKB,International,5,1.0
FKB,International,10,5.0
FKB,International,12,1.0
FKL,Domestic,1,92.0
FKL,Domestic,2,91.0
FKL,Domestic,3,107.0
FKL,Domestic,4,99.0
FKL,Domestic,5,124.0
FKL,Domestic,6,140.0
FKL,Domestic,7,171.0
FKL,Domestic,8,191.0
FKL,Domestic,9,116.0
FKL,Domestic,10,162.0
FKL,Domestic,11,157.0
FKL,Domestic,12,139.0
FL1,Domestic,10,3.0
FL8,Domestic,5,3.0
FLG,Domestic,1,4368.0
FLG,Domestic,2,3649.0
FLG,Domestic,3,5376.0
FLG,Domestic,4,6176.0
FLG,Domestic,5,6746.0
FLG,Domestic,6,6153.0
FLG,Domestic,7,6779.0
FLG,Domestic,8,6101.0
FLG,Domestic,9,5415.0
FLG,Domestic,10,5721.0
FLG,Domestic,11,4969.0
FLG,Domestic,12,4523.0
FLL,Domestic,1,1483173.0
FLL,Domestic,2,1426463.0
FLL,Domestic,3,1746307.0
FLL,Domestic,4,1493344.0
FLL,Domestic,5,1480269.0
FLL,Domestic,6,1477216.0
FLL,Domestic,7,1596248.0
FLL,Domestic,8,1503960.0
FLL,Domestic,9,1191203.0
FLL,Domestic,10,1344079.0
FLL,Domestic,11,1495733.0
FLL,Domestic,12,1669881.0
FLO,Domestic,1,2469.0
FLO,Domestic,2,3133.0
FLO,Domestic,3,4143.0
FLO,Domestic,4,4197.0
FLO,Domestic,5,4364.0
FLO,Domestic,6,3888.0
FLO,Domestic,7,3920.0
FLO,Domestic,8,3420.0
FLO,Domestic,9,2681.0
FLO,Domestic,10,3509.0
FLO,Domestic,11,3374.0
FLO,Domestic,12,3212.0
FLR,International,6,11.0
FME,Domestic,3,6.0
FMN,Domestic,1,0.0
FMN,Domestic,2,0.0
FMN,Domestic,3,0.0
FMN,Domestic,4,0.0
FMN,Domestic,5,0.0
FMN,Domestic,6,0.0
FMN,Domestic,7,0.0
FMN,Domestic,8,0.0
FMN,Domestic,9,7.0
FMN,Domestic,10,0.0
FMN,Domestic,11,0.0
FMN,Domestic,12,0.0
FMY,Domestic,11,7.0
FNL,Domestic,2,99.0
FNL,Domestic,4,160.0
FNL,Domestic,5,165.0
FNL,Domestic,7,157.0
FNL,Domestic,9,759.0
FNL,Domestic,10,706.0
FNL,Domestic,11,973.0
FNR,Domestic,1,0.0
FNR,Domestic,2,0.0
FNR,Domestic,3,0.0
FNR,Domestic,4,1.0
FNR,Domestic,5,0.0
FNR,Domestic,6,3.0
FNR,Domestic,7,5.0
FNR,Domestic,8,2.0
FNR,Domestic,9,1.0
FNT,Domestic,1,28860.0
FNT,Domestic,2,31339.0
FNT,Domestic,3,36636.0
FNT,Domestic,4,35442.0
FNT,Domestic,5,35160.0
FNT,Domestic,6,28199.0
FNT,Domestic,7,28145.0
FNT,Domestic,8,27372.0
FNT,Domestic,9,23299.0
FNT,Domestic,10,27192.0
FNT,Domestic,11,28606.0
FNT,Domestic,12,26732.0
FOC,International,1,3565.0
FOC,International,2,3151.0
FOC,International,3,3494.0
FOC,International,4,3051.0
FOC,International,5,3104.0
FOC,International,6,3058.0
FOC,International,7,3408.0
FOC,International,8,3071.0
FOC,International,9,3436.0
FOC,International,10,3745.0
FOC,International,11,3016.0
FOC,International,12,3574.0
FOD,Domestic,1,544.0
FOD,Domestic,2,499.0
FOD,Domestic,3,635.0
FOD,Domestic,4,643.0
FOD,Domestic,5,829.0
FOD,Domestic,6,640.0
FOD,Domestic,7,703.0
FOD,Domestic,8,718.0
FOD,Domestic,9,754.0
FOD,Domestic,10,677.0
FOD,Domestic,11,620.0
FOD,Domestic,12,618.0
FOE,Domestic,1,310.0
FOE,Domestic,2,358.0
FOE,Domestic,3,111.0
FOE,Domestic,4,326.0
FOE,Domestic,5,142.0
FOE,Domestic,6,221.0
FOE,Domestic,10,326.0
FOE,Domestic,11,464.0
FOE,Domestic,12,130.0
FOK,Domestic,1,8.0
FOK,Domestic,3,12.0
FOK,Domestic,5,5.0
FOK,Domestic,6,36.0
FOK,Domestic,7,82.0
FOK,Domestic,8,84.0
FOK,Domestic,9,18.0
FOK,Domestic,10,27.0
FOK,Domestic,12,7.0
FOR,International,1,1005.0
FOR,International,2,843.0
FOR,International,3,828.0
FOR,International,4,577.0
FOR,International,5,1487.0
FOR,International,6,1615.0
FOR,International,7,3410.0
FOR,International,8,2916.0
FOR,International,9,2816.0
FOR,International,10,2963.0
FOR,International,11,6973.0
FOR,International,12,9257.0
FPO,International,1,7318.0
FPO,International,2,8118.0
FPO,International,3,9696.0
FPO,International,4,8894.0
FPO,International,5,8317.0
FPO,International,6,8363.0
FPO,International,7,7440.0
FPO,International,8,6939.0
FPO,International,9,4616.0
FPO,International,10,6367.0
FPO,International,11,7840.0
FPO,International,12,10303.0
FPR,Domestic,2,2.0
FPR,Domestic,3,0.0
FPR,Domestic,5,9.0
FPR,Domestic,6,21.0
FPR,Domestic,7,26.0
FPR,Domestic,8,28.0
FPR,Domestic,9,8.0
FPR,Domestic,10,5.0
FPR,Domestic,11,0.0
FQL,Domestic,5,2.0
FQW,Domestic,7,0.0
FRA,International,1,213903.0
FRA,International,2,176026.0
FRA,International,3,253734.0
FRA,International,4,266298.0
FRA,International,5,337805.0
FRA,International,6,380089.0
FRA,International,7,350205.0
FRA,International,8,367643.0
FRA,International,9,333900.0
FRA,International,10,283359.0
FRA,International,11,243356.0
FRA,International,12,251944.0
FRD,Domestic,1,400.0
FRD,Domestic,2,427.0
FRD,Domestic,3,514.0
FRD,Domestic,4,646.0
FRD,Domestic,5,845.0
FRD,Domestic,6,1296.0
FRD,Domestic,7,1807.0
FRD,Domestic,8,2119.0
FRD,Domestic,9,1014.0
FRD,Domestic,10,691.0
FRD,Domestic,11,520.0
FRD,Domestic,12,473.0
FRG,Domestic,1,290.0
FRG,Domestic,2,199.0
FRG,Domestic,3,159.0
FRG,Domestic,4,93.0
FRG,Domestic,5,82.0
FRG,Domestic,6,40.0
FRG,Domestic,7,29.0
FRG,Domestic,8,25.0
FRG,Domestic,9,4.0
FRG,Domestic,10,18.0
FRG,Domestic,11,149.0
FRG,Domestic,12,59.0
FRY,Domestic,7,7.0
FRY,Domestic,9,3.0
FSD,Domestic,1,39519.0
FSD,Domestic,2,42635.0
FSD,Domestic,3,49451.0
FSD,Domestic,4,41540.0
FSD,Domestic,5,45892.0
FSD,Domestic,6,47011.0
FSD,Domestic,7,45020.0
FSD,Domestic,8,43214.0
FSD,Domestic,9,38344.0
FSD,Domestic,10,47244.0
FSD,Domestic,11,46633.0
FSD,Domestic,12,44593.0
FSM,Domestic,1,6111.0
FSM,Domestic,2,5766.0
FSM,Domestic,3,6573.0
FSM,Domestic,4,6581.0
FSM,Domestic,5,7639.0
FSM,Domestic,6,7667.0
FSM,Domestic,7,7880.0
FSM,Domestic,8,7670.0
FSM,Domestic,9,7150.0
FSM,Domestic,10,7933.0
FSM,Domestic,11,7414.0
FSM,Domestic,12,7358.0
FTW,Domestic,1,267.0
FTW,Domestic,2,157.0
FTW,Domestic,3,444.0
FTW,Domestic,4,75.0
FTW,Domestic,5,30.0
FTW,Domestic,6,15.0
FTW,Domestic,7,15.0
FTW,Domestic,8,0.0
FTW,Domestic,9,3.0
FTW,Domestic,10,165.0
FTW,Domestic,11,353.0
FTW,Domestic,12,525.0
FTY,Domestic,1,5.0
FTY,Domestic,2,12.0
FTY,Domestic,3,0.0
FTY,Domestic,5,26.0
FTY,Domestic,6,11.0
FTY,Domestic,8,30.0
FTY,Domestic,9,10.0
FTY,Domestic,10,18.0
FTY,Domestic,11,15.0
FTY,Domestic,12,24.0
FUK,International,1,6861.0
FUK,International,2,6117.0
FUK,International,3,7107.0
FUK,International,4,6254.0
FUK,International,5,7063.0
FUK,International,6,8201.0
FUK,International,7,7315.0
FUK,International,8,8800.0
FUK,International,9,7546.0
FUK,International,10,6390.0
FUK,International,11,7101.0
FUK,International,12,7117.0
FVO,Domestic,6,2.0
FVO,Domestic,9,9.0
FVQ,Domestic,6,3.0
FVQ,Domestic,7,10.0
FVQ,Domestic,8,3.0
FVQ,Domestic,9,8.0
FVQ,Domestic,10,5.0
FVT,International,4,0.0
FWA,Domestic,1,27376.0
FWA,Domestic,2,27228.0
FWA,Domestic,3,33492.0
FWA,Domestic,4,31952.0
FWA,Domestic,5,31435.0
FWA,Domestic,6,33784.0
FWA,Domestic,7,32254.0
FWA,Domestic,8,30067.0
FWA,Domestic,9,27101.0
FWA,Domestic,10,33754.0
FWA,Domestic,11,31508.0
FWA,Domestic,12,30205.0
FWL,Domestic,7,0.0
FWL,Domestic,8,0.0
FWL,Domestic,9,0.0
FXE,Domestic,1,0.0
FXE,Domestic,2,18.0
FXE,Domestic,3,35.0
FXE,Domestic,4,13.0
FXE,Domestic,5,9.0
FXE,Domestic,7,2.0
FXE,Domestic,8,48.0
FXE,Domestic,9,2.0
FXE,Domestic,10,15.0
FXE,Domestic,11,151.0
FXE,Domestic,12,196.0
FYU,Domestic,1,813.0
FYU,Domestic,2,823.0
FYU,Domestic,3,981.0
FYU,Domestic,4,925.0
FYU,Domestic,5,1053.0
FYU,Domestic,6,943.0
FYU,Domestic,7,804.0
FYU,Domestic,8,1157.0
FYU,Domestic,9,850.0
FYU,Domestic,10,568.0
FYU,Domestic,11,638.0
FYU,Domestic,12,775.0
FYV,Domestic,1,41.0
FYV,Domestic,2,0.0
FYV,Domestic,3,253.0
FYV,Domestic,4,120.0
FYV,Domestic,6,49.0
FYV,Domestic,7,0.0
FYV,Domestic,8,8.0
FYV,Domestic,11,45.0
GA5,Domestic,4,0.0
GA5,Domestic,7,0.0
GA5,Domestic,11,0.0
GA7,Domestic,4,6.0
GA8,Domestic,6,4.0
GAI,Domestic,3,1.0
GAI,Domestic,4,1.0
GAI,Domestic,9,6.0
GAI,Domestic,12,2.0
GAL,Domestic,1,1210.0
GAL,Domestic,2,909.0
GAL,Domestic,3,1189.0
GAL,Domestic,4,1058.0
GAL,Domestic,5,1194.0
GAL,Domestic,6,1137.0
GAL,Domestic,7,964.0
GAL,Domestic,8,1578.0
GAL,Domestic,9,1005.0
GAL,Domestic,10,1140.0
GAL,Domestic,11,1059.0
GAL,Domestic,12,993.0
GAM,Domestic,1,418.0
GAM,Domestic,2,244.0
GAM,Domestic,3,382.0
GAM,Domestic,4,409.0
GAM,Domestic,5,529.0
GAM,Domestic,6,401.0
GAM,Domestic,7,455.0
GAM,Domestic,8,492.0
GAM,Domestic,9,546.0
GAM,Domestic,10,582.0
GAM,Domestic,11,395.0
GAM,Domestic,12,295.0
GB1,International,8,0.0
GBD,Domestic,10,7.0
GBH,Domestic,1,31.0
GBH,Domestic,2,38.0
GBH,Domestic,3,59.0
GBH,Domestic,4,17.0
GBH,Domestic,5,37.0
GBH,Domestic,6,31.0
GBH,Domestic,7,41.0
GBH,Domestic,8,39.0
GBH,Domestic,9,44.0
GBH,Domestic,10,56.0
GBH,Domestic,11,37.0
GBH,Domestic,12,52.0
GBR,Domestic,7,7.0
GCC,Domestic,1,2017.0
GCC,Domestic,2,1958.0
GCC,Domestic,3,2121.0
GCC,Domestic,4,2378.0
GCC,Domestic,5,2589.0
GCC,Domestic,6,2805.0
GCC,Domestic,7,2442.0
GCC,Domestic,8,2272.0
GCC,Domestic,9,1948.0
GCC,Domestic,10,2327.0
GCC,Domestic,11,2232.0
GCC,Domestic,12,2289.0
GCK,Domestic,1,2068.0
GCK,Domestic,2,2086.0
GCK,Domestic,3,2246.0
GCK,Domestic,4,2004.0
GCK,Domestic,5,2194.0
GCK,Domestic,6,2103.0
GCK,Domestic,7,2156.0
GCK,Domestic,8,2220.0
GCK,Domestic,9,1993.0
GCK,Domestic,10,2050.0
GCK,Domestic,11,1963.0
GCK,Domestic,12,1686.0
GCM,International,1,91250.0
GCM,International,2,79560.0
GCM,International,3,103432.0
GCM,International,4,85938.0
GCM,International,5,80290.0
GCM,International,6,93300.0
GCM,International,7,102246.0
GCM,International,8,85772.0
GCM,International,9,43118.0
GCM,International,10,59188.0
GCM,International,11,82270.0
GCM,International,12,104364.0
GCN,Domestic,1,5146.0
GCN,Domestic,2,4604.0
GCN,Domestic,3,5308.0
GCN,Domestic,4,5308.0
GCN,Domestic,5,9227.0
GCN,Domestic,6,8941.0
GCN,Domestic,7,8783.0
GCN,Domestic,8,8783.0
GCN,Domestic,9,9336.0
GCN,Domestic,10,6674.0
GCN,Domestic,11,5144.0
GCN,Domestic,12,3296.0
GCY,Domestic,12,1.0
GDC,Domestic,1,0.0
GDC,Domestic,2,0.0
GDC,Domestic,3,0.0
GDC,Domestic,4,0.0
GDC,Domestic,5,28.0
GDC,Domestic,6,0.0
GDC,Domestic,7,0.0
GDC,Domestic,8,0.0
GDC,Domestic,9,0.0
GDC,Domestic,10,0.0
GDC,Domestic,11,0.0
GDC,Domestic,12,0.0
GDL,International,1,155699.0
GDL,International,2,115752.0
GDL,International,3,141637.0
GDL,International,4,134929.0
GDL,International,5,151013.0
GDL,International,6,176622.0
GDL,International,7,177694.0
GDL,International,8,145354.0
GDL,International,9,131260.0
GDL,International,10,142543.0
GDL,International,11,159610.0
GDL,International,12,211679.0
GDV,Domestic,1,208.0
GDV,Domestic,2,228.0
GDV,Domestic,3,222.0
GDV,Domestic,4,202.0
GDV,Domestic,5,215.0
GDV,Domestic,6,212.0
GDV,Domestic,7,248.0
GDV,Domestic,8,230.0
GDV,Domestic,9,194.0
GDV,Domestic,10,220.0
GDV,Domestic,11,240.0
GDV,Domestic,12,235.0
GEG,Domestic,1,127455.0
GEG,Domestic,2,123047.0
GEG,Domestic,3,152259.0
GEG,Domestic,4,144994.0
GEG,Domestic,5,155842.0
GEG,Domestic,6,171871.0
GEG,Domestic,7,183496.0
GEG,Domestic,8,181859.0
GEG,Domestic,9,150457.0
GEG,Domestic,10,166091.0
GEG,Domestic,11,161044.0
GEG,Domestic,12,163174.0
GEK,Domestic,5,0.0
GEO,International,1,6738.0
GEO,International,2,6353.0
GEO,International,3,7207.0
GEO,International,4,6873.0
GEO,International,5,7919.0
GEO,International,6,6840.0
GEO,International,7,8211.0
GEO,International,8,8585.0
GEO,International,9,7614.0
GEO,International,10,6775.0
GEO,International,11,7744.0
GEO,International,12,9419.0
GFK,Domestic,1,9565.0
GFK,Domestic,2,8939.0
GFK,Domestic,3,10902.0
GFK,Domestic,4,9276.0
GFK,Domestic,5,9610.0
GFK,Domestic,6,9421.0
GFK,Domestic,7,9502.0
GFK,Domestic,8,9497.0
GFK,Domestic,9,8128.0
GFK,Domestic,10,10340.0
GFK,Domestic,11,10392.0
GFK,Domestic,12,9046.0
GFL,Domestic,3,7.0
GFL,Domestic,7,8.0
GFL,Domestic,10,3.0
GGG,Domestic,1,1302.0
GGG,Domestic,2,1216.0
GGG,Domestic,3,1995.0
GGG,Domestic,4,1336.0
GGG,Domestic,5,1840.0
GGG,Domestic,6,2264.0
GGG,Domestic,7,2522.0
GGG,Domestic,8,2615.0
GGG,Domestic,9,2112.0
GGG,Domestic,10,2521.0
GGG,Domestic,11,2392.0
GGG,Domestic,12,2359.0
GGT,International,1,8116.0
GGT,International,2,9274.0
GGT,International,3,12348.0
GGT,International,4,9928.0
GGT,International,5,10306.0
GGT,International,6,10820.0
GGT,International,7,10686.0
GGT,International,8,7258.0
GGT,International,9,4114.0
GGT,International,10,6412.0
GGT,International,11,6998.0
GGT,International,12,9794.0
GGW,Domestic,1,288.0
GGW,Domestic,2,298.0
GGW,Domestic,3,321.0
GGW,Domestic,4,292.0
GGW,Domestic,5,319.0
GGW,Domestic,6,374.0
GGW,Domestic,7,384.0
GGW,Domestic,8,342.0
GGW,Domestic,9,319.0
GGW,Domestic,10,341.0
GGW,Domestic,11,367.0
GGW,Domestic,12,342.0
GHB,International,2,195.0
GHB,International,3,538.0
GHB,International,4,390.0
GHB,International,5,388.0
GHB,International,6,476.0
GHB,International,7,476.0
GHB,International,8,258.0
GHB,International,9,108.0
GHB,International,10,168.0
GHB,International,11,241.0
GHB,International,12,245.0
GHC,International,1,40.0
GHC,International,2,53.0
GHC,International,4,85.0
GHC,International,10,38.0
GHC,International,11,64.0
GHC,International,12,117.0
GIG,International,1,43908.0
GIG,International,2,38897.0
GIG,International,3,29881.0
GIG,International,4,26532.0
GIG,International,5,34441.0
GIG,International,6,30365.0
GIG,International,7,31774.0
GIG,International,8,30765.0
GIG,International,9,27500.0
GIG,International,10,28610.0
GIG,International,11,30059.0
GIG,International,12,37025.0
GJT,Domestic,1,16149.0
GJT,Domestic,2,17713.0
GJT,Domestic,3,18516.0
GJT,Domestic,4,17407.0
GJT,Domestic,5,21554.0
GJT,Domestic,6,22633.0
GJT,Domestic,7,23561.0
GJT,Domestic,8,22061.0
GJT,Domestic,9,19048.0
GJT,Domestic,10,20342.0
GJT,Domestic,11,19644.0
GJT,Domestic,12,20243.0
GKN,Domestic,1,8.0
GKN,Domestic,2,10.0
GKN,Domestic,3,8.0
GKN,Domestic,4,3.0
GKN,Domestic,5,56.0
GKN,Domestic,6,55.0
GKN,Domestic,7,119.0
GKN,Domestic,8,122.0
GKN,Domestic,9,34.0
